LAMMPS Description

2250  atoms
0  bonds
0  angles
0  dihedrals
0  impropers

20  atom types
1 bond types
20 extra bond per atom
0 800.0 xlo xhi
0 800.0 ylo yhi
0 800.0 zlo zhi

Masses

1 30000
2 30000
3 30000
4 30000
5 30000
6 1500
7 1500
8 1500
9 1500
10 1500
11 800
12 800
13 800
14 800
15 800
16 800
17 800
18 800
19 30000
20 30000

Atoms

1 1 1 0 435.95318448257336 176.35249763255734 471.41254710072695
2 1 6 0 436.02765750868826 176.16241569427274 481.4104630148122
3 2 1 0 644.6554014662463 558.5115159905815 272.2004132143935
4 2 6 0 645.4053328463659 559.6221897278368 262.2906197365009
5 3 1 0 269.2756360901014 74.19667470411832 77.3731014667712
6 3 6 0 274.72281307136535 66.44554262859533 74.17181821117093
7 4 1 0 645.7026186195042 583.7854293550544 428.9824731637606
8 4 6 0 654.8512439359993 582.2251880143535 432.70649005109505
9 5 1 0 563.6574689719388 36.65950692452977 182.31862052123748
10 5 6 0 563.0498206614415 39.0644982376802 192.0060753115537
11 6 1 0 186.23270908882415 80.8011435277833 222.37888248807369
12 6 6 0 180.23637579142397 73.94038452288657 226.49883065075952
13 7 1 0 487.3048045335905 136.9109185584776 583.3014383602793
14 7 6 0 492.1145743226013 144.86058659321748 586.9985849240707
15 8 1 0 791.6186805092761 511.9998078832743 445.559795019717
16 8 6 0 789.7261282523108 507.65529798889156 436.7539174523041
17 9 1 0 620.7999292369958 183.2384575712835 25.68019512323021
18 9 6 0 617.820132659147 190.07093428335492 32.34638401446651
19 10 1 0 168.78627486906117 754.3277714680436 701.0941011781351
20 10 6 0 165.29539358929023 762.4397274325204 696.4026282408868
21 11 1 0 316.50552084853143 731.6380717924349 367.08148206991905
22 11 6 0 315.85240636728076 738.6032725114384 374.2270695488023
23 12 1 0 87.71930428052733 501.956833362472 633.6634914903713
24 12 6 0 85.96917282497202 502.88827307484905 643.4649944338224
25 13 1 0 305.2954292052294 796.8971041920774 423.29147607930963
26 13 6 0 309.46130327624866 796.1316375323123 414.2328032175049
27 14 1 0 512.7694388638464 89.24173887670115 347.812200535284
28 14 6 0 511.3842966746847 89.65623354526515 337.9172737904548
29 15 1 0 696.4148558694135 238.7558331589063 511.15959589280413
30 15 6 0 692.8367248376306 235.8345349995789 520.0288120579285
31 16 1 0 610.008640060121 431.5032240957006 622.9011829044466
32 16 6 0 609.9909991863967 431.4998182739129 632.9011667644312
33 17 1 0 259.3248456037385 15.581393908665842 743.2788930116936
34 17 6 0 262.9748619295144 12.098219433876116 734.6449555322037
35 18 1 0 246.01130032212916 46.34013319535004 702.4076793632324
36 18 6 0 248.52349903302124 45.47029479551528 712.04781622923
37 19 1 0 796.1194853287158 519.9024461115628 350.4800671316032
38 19 6 0 792.4315285008834 519.4935129763849 359.7661722423048
39 20 1 0 56.794468807226025 504.88236581607913 183.1534270489235
40 20 6 0 60.33089511757819 502.49263163762026 174.11003943654316
41 21 1 0 56.68587991092275 190.40370749519616 535.1822226370244
42 21 6 0 57.585635605286356 194.34021843007645 544.3306826904994
43 22 1 0 748.4113924645368 456.83447466022756 378.1368210494353
44 22 6 0 749.6384167440751 451.28275857210053 369.9104694951766
45 23 1 0 689.0792838094644 440.2602499598784 40.47066361990499
46 23 6 0 694.0057530288046 440.2380393947544 31.76839910302835
47 24 1 0 775.197005827801 741.093586406502 678.9565875314444
48 24 6 0 780.2112345288645 749.7338502742492 679.4075319062114
49 25 1 0 170.99783935934533 320.8322340395621 46.90831997774314
50 25 6 0 170.66355807727732 321.1502286260052 36.91896887432046
51 26 1 0 212.16244653772156 627.2564815588555 364.0066938713146
52 26 6 0 210.97895937615954 627.8782822568369 354.09646067373507
53 27 1 0 774.9674919753271 463.34423265300495 433.7561610994194
54 27 6 0 774.944771463757 461.5581153180072 443.5953312190979
55 28 1 0 64.0891721924695 148.65996878457855 476.0280851600221
56 28 6 0 61.0396259374284 142.6550851854178 483.42008357715497
57 29 1 0 335.379932268698 466.9378314329798 418.2261724255671
58 29 6 0 340.8688246864528 464.5505383840783 426.2369708829607
59 30 1 0 572.9534406315319 190.94876209267682 316.6286774330036
60 30 6 0 569.1315054388913 183.81834915987386 322.5066041755695
61 31 1 0 796.8771582840756 58.6085768797064 170.5234498136323
62 31 6 0 796.6786730458263 60.680480757470725 160.74245712722762
63 32 1 0 562.8319400698967 489.3422125807601 789.7864509052034
64 32 6 0 562.6925062121892 489.1398539636672 799.7834309086551
65 33 1 0 653.6833080923693 239.5030017599823 530.7109719728619
66 33 6 0 657.4803702256942 237.97002998658877 539.8341466778453
67 34 1 0 724.2691928634586 676.8829706358844 73.83877417018674
68 34 6 0 717.4947787887753 680.4114194109724 80.2930257291448
69 35 1 0 723.1428572479145 436.47223136441784 667.6760159088134
70 35 6 0 719.2459055054879 434.24913887727274 676.6131086637755
71 36 1 0 101.95641542571101 246.60667994410693 719.185190994072
72 36 6 0 103.16739435638121 242.5455751786436 710.1275446047828
73 37 1 0 648.5994532595112 213.44456767557762 629.8996073083769
74 37 6 0 651.6409210360963 215.89998738050045 620.6952394410722
75 38 1 0 686.8746010702253 177.94697403653154 653.2692844775431
76 38 6 0 678.942938702503 179.96737837611346 659.0144301144314
77 39 1 0 636.2763993222894 182.07638992621628 18.931547761161216
78 39 6 0 639.2772540254597 190.11396688519957 24.06888439397803
79 40 1 0 142.85425293797093 770.0274526092444 212.3730900183749
80 40 6 0 150.45939658117908 776.1914545807982 214.4143812422945
81 41 1 0 582.8360485221634 250.94185135599298 484.9670826449146
82 41 6 0 573.5035291782459 250.27087402057884 488.49608705278456
83 42 1 0 461.2704347972796 203.77800491086555 567.0282270673365
84 42 6 0 463.5871837195792 203.80262503519768 557.300325532036
85 43 1 0 575.8034104111601 240.25781456901134 247.4277297669226
86 43 6 0 567.8059196252526 245.44719069586168 250.44609298949865
87 44 1 0 229.53097349514175 343.91051999186766 463.9878249565456
88 44 6 0 223.9289112275961 335.7000433327173 465.0855368404608
89 45 1 0 353.72783944384594 170.96112079128022 378.54894872746104
90 45 6 0 358.59042637949693 167.48307114207157 370.53281381524334
91 46 1 0 135.7531169584438 67.8364293800974 412.3616079321732
92 46 6 0 129.92297170395292 61.39342034371435 417.31105647404365
93 47 1 0 654.7387716293314 600.9105100325858 538.2365364457337
94 47 6 0 655.6678632772138 606.6920504560064 546.3427426509932
95 48 1 0 19.540310181461074 195.87403526268014 380.1090753750441
96 48 6 0 20.870414579341876 194.03694412987804 389.84847568823164
97 49 1 0 534.0621860690825 790.3139624531584 476.3618547755358
98 49 6 0 537.2439145650268 789.2810315493077 466.937967174022
99 50 1 0 61.98668309178865 228.58252069052202 217.37208566574768
100 50 6 0 57.77910726553662 237.56659263464914 216.11400897130997
101 51 2 0 110.69924921292457 185.00918378254943 555.1598498392418
102 51 7 0 110.15729370206536 183.07970783128934 564.9569620044545
103 52 2 0 723.8707826721416 467.26353136338014 556.4183891983745
104 52 7 0 728.0447574877456 462.0017266129175 549.0095198509835
105 53 2 0 762.744270776085 335.2170261038575 598.0125351824406
106 53 7 0 753.6611778294265 332.50792110021337 594.8253463581644
107 54 2 0 497.80556877925176 21.57316152411015 315.2162050717638
108 54 7 0 497.02381877828014 21.238408023032562 325.17997980975827
109 55 2 0 665.5394281242181 201.81722542590447 65.52498620931404
110 55 7 0 675.3893424204515 203.02280098653145 64.28976318310521
111 56 2 0 100.976779899365 535.5670756959286 451.1756655440153
112 56 7 0 102.59620664304354 543.5035784992504 445.311419618517
113 57 2 0 655.4409394488681 771.7766184272701 86.47899972608526
114 57 7 0 663.6382867746207 773.1107942817333 92.04887150291671
115 58 2 0 541.877829480327 766.5382705647168 317.32355321330186
116 58 7 0 541.3621595977886 764.2302944797144 327.0398967108991
117 59 2 0 552.4915327463842 501.79391648083555 81.52104435678123
118 59 7 0 553.1295152774594 497.3073547794066 72.60680056443891
119 60 2 0 657.8647344720465 84.43109651519887 768.6300537716629
120 60 7 0 654.4894512144051 80.57409678136405 760.0433771162925
121 61 2 0 214.71643043938028 681.3705280154654 664.5848151124827
122 61 7 0 217.82448454989816 683.2527319049758 655.268307818201
123 62 2 0 195.09075135276478 371.7667732825854 488.2653633844165
124 62 7 0 194.43830387066342 372.3873061445987 498.2247434479677
125 63 2 0 516.7223197927618 392.6570680628689 634.346294505854
126 63 7 0 522.0699140469882 396.1964569426476 642.019361822766
127 64 2 0 553.4297242361615 244.96482410407071 465.2444682658937
128 64 7 0 543.6170121293479 246.62914020503436 464.274554339369
129 65 2 0 340.4030501641718 596.7483493708877 264.6330377567441
130 65 7 0 338.2078671325993 589.5557586354676 271.2245330325252
131 66 2 0 201.1229409607532 96.52470780184466 154.06743476121392
132 66 7 0 208.38540800483145 103.30648358907165 152.94311736587616
133 67 2 0 781.2856183064455 419.7094952868863 226.398962619964
134 67 7 0 785.9079879309464 423.09124524480285 234.5963686899731
135 68 2 0 181.98653078604377 143.55323494832265 11.318693804851065
136 68 7 0 174.57044314668485 141.93780763242953 17.82961069208085
137 69 2 0 779.4359448821904 442.68717343888665 557.9339143281555
138 69 7 0 782.2526238916814 445.5495086821706 548.7756745238838
139 70 2 0 392.7029556190231 698.1757879988277 459.2513757010658
140 70 7 0 383.058418372645 700.0534834553397 461.11071996069586
141 71 2 0 485.05412099437024 632.5926638747355 180.5497096520277
142 71 7 0 475.27391783037615 631.1961869158785 182.09808886087194
143 72 2 0 354.17680321546266 688.133332660944 792.0250083734384
144 72 7 0 351.0104739630627 696.8626568192831 788.3137742385402
145 73 2 0 518.1077787219846 726.7291561700848 661.3049277200477
146 73 7 0 522.5946306711368 728.8892595764222 669.9768428983873
147 74 2 0 246.08945009138603 599.1661776556987 455.36563945527394
148 74 7 0 245.17465783029914 602.8627337486137 464.6121862794126
149 75 2 0 73.06150930478816 769.5288817542694 668.766891124945
150 75 7 0 71.69028630141415 768.8280465428503 658.8861736671157
151 76 2 0 376.4006586013069 521.2075915469491 732.858230341414
152 76 7 0 380.42456300079414 529.9707239075409 730.2095127999357
153 77 2 0 507.8277755632695 393.3806417528107 72.99392503506175
154 77 7 0 502.82780546787586 400.45125087827495 77.99460355303015
155 78 2 0 756.1548316505684 650.8528277903781 440.07728717742634
156 78 7 0 748.1391859087538 653.1910991432119 445.5801873602613
157 79 2 0 526.1283091865032 434.074875485756 330.5980566394572
158 79 7 0 529.5956393302075 442.4580454670767 334.8052032661916
159 80 2 0 605.154523244459 500.32699371600717 607.9924288488136
160 80 7 0 607.9969869780573 509.7899959720267 606.4523028066509
161 81 2 0 742.1382086755582 350.4928760579026 558.6000232977378
162 81 7 0 742.7472572780372 351.0751679211049 548.6355867363528
163 82 2 0 487.09733366557197 191.4379698621203 126.70253104418592
164 82 7 0 477.730818867568 188.33992083193024 125.06836680968837
165 83 2 0 665.714539015121 398.7004037657562 573.2826607934329
166 83 7 0 658.1544706744601 398.27853435473196 579.814689030097
167 84 2 0 667.7791564613555 784.1957060827003 194.9847248601107
168 84 7 0 658.9207949572129 781.2394005109226 198.56099230371743
169 85 2 0 118.87633470623129 430.86446216309895 276.09915335440604
170 85 7 0 109.49172115256525 427.68972188676616 274.7389869579023
171 86 2 0 364.27569349320083 257.4218801832299 150.92189896568433
172 86 7 0 361.11847891914806 248.2007082967208 148.68538713409427
173 87 2 0 186.84995684631448 620.435580079407 34.91783927784154
174 87 7 0 186.5841057630589 612.4474566511706 28.907913546454225
175 88 2 0 327.98289579709154 523.825061142187 123.48897501723908
176 88 7 0 327.0346024879088 524.0091052991542 113.53574099265967
177 89 2 0 270.8489872411453 554.1636788695056 519.869322063418
178 89 7 0 273.5188685371215 550.5733309389603 510.9261047674431
179 90 2 0 697.906413918829 28.71927987014926 54.736597745241156
180 90 7 0 696.2364938383068 26.914795556496564 45.04354851981935
181 91 2 0 511.1509618880097 339.44715076871813 200.07857952616098
182 91 7 0 514.4528552732305 334.60846388512704 208.183183730883
183 92 2 0 307.7545991738764 386.5664488473729 189.7645615420597
184 92 7 0 299.0057502009901 382.3197135992763 187.4358534491032
185 93 2 0 794.153634901518 236.1846031066155 782.3555876614902
186 93 7 0 790.0138056089805 229.81889327225355 788.8624726100163
187 94 2 0 777.1916649690719 424.68189896222805 730.7895795853575
188 94 7 0 780.6907319670188 418.3616500036784 737.7041282507319
189 95 2 0 579.3733696604146 783.9537942255228 773.8157978400259
190 95 7 0 582.4417708177167 775.3611951676148 777.9087375864559
191 96 2 0 632.5455748711499 11.134924080720943 429.2578466152473
192 96 7 0 624.3269036311406 13.534655533157869 424.09115212023147
193 97 2 0 537.8726378808105 467.64807332173285 657.9338409814194
194 97 7 0 540.9788958575439 466.4248039621037 667.3601219795529
195 98 2 0 177.09376005919202 50.57363292815636 659.0842811123581
196 98 7 0 183.94168921384713 46.19075490252459 664.9063294207508
197 99 2 0 326.6366846363302 111.82161000577686 757.009226305557
198 99 7 0 323.2877955358421 121.24133741464868 757.2409100019647
199 100 2 0 594.5120972185373 756.7792686235457 335.30140273177824
200 100 7 0 594.2855321348738 752.1187258262355 344.1460626516002
201 101 3 0 331.90762194944557 79.2173077684228 391.4776302316916
202 101 8 0 330.63639207956925 80.04532560432348 381.593382102402
203 102 3 0 530.2149904495824 513.3635737865741 477.71676761563606
204 102 8 0 536.3675031292767 514.1941887951784 469.8773373790894
205 103 3 0 194.8551177312189 100.73910824643431 451.66238072637066
206 103 8 0 200.96618538069433 103.54984074060992 444.2627432332417
207 104 3 0 727.7606632921835 58.7925726131604 64.63238192863355
208 104 8 0 726.1681122813714 57.50354507297671 74.42024120830288
209 105 3 0 424.44546994505964 362.9723340603773 484.3414332282503
210 105 8 0 430.9882289260423 367.6745186201255 478.418447048726
211 106 3 0 682.23418983646 520.7333319050443 615.1701840837909
212 106 8 0 681.0949268579488 514.5849996196358 622.9740350545615
213 107 3 0 76.06867142050469 341.4112050087664 532.0862904482472
214 107 8 0 72.82071086140459 344.6878203799694 540.9584121739521
215 108 3 0 738.3880285875075 53.706646509318205 665.4175107798836
216 108 8 0 740.877321753196 55.35820259128555 674.9608740257929
217 109 3 0 263.71678513296405 97.78502828364743 282.87846370701413
218 109 8 0 260.1335531878473 91.69642014838475 275.80108426242396
219 110 3 0 462.3348147118839 170.19104453760488 525.3890423905217
220 110 8 0 462.87209214031344 173.48214136858664 534.816662165099
221 111 3 0 676.298734881076 294.04884049228014 610.0845055494798
222 111 8 0 671.21186393017 291.4930799822802 601.8630803601131
223 112 3 0 21.00306516286672 743.2674327959492 663.5686319677304
224 112 8 0 20.415621687678584 748.6045004113826 672.0049000663479
225 113 3 0 453.05687580910103 320.62747519961243 113.49972332101493
226 113 8 0 452.412693809486 319.91349530266706 123.4533790443223
227 114 3 0 577.2767741941385 621.4684959733928 454.0748452915178
228 114 8 0 578.6931281534333 622.3056094279644 463.9385759511701
229 115 3 0 168.98718337624982 109.7878442058616 204.41560321716742
230 115 8 0 168.87272317524943 110.00199273781004 214.41265474592583
231 116 3 0 666.6833619359026 644.960149253411 57.660397273726275
232 116 8 0 667.5392507874457 643.9486017138913 67.57221980286266
233 117 3 0 14.993229268516561 736.9299476019299 689.6880108896531
234 117 8 0 6.340182530122988 732.4688828834625 687.4024729396683
235 118 3 0 567.5991692551473 334.15516787478447 92.13869813103858
236 118 8 0 576.0486889540958 335.26882269194755 97.3698920488063
237 119 3 0 675.5874878517576 194.65317985818695 471.0970306423295
238 119 8 0 666.2259775814532 193.23295279825345 474.31340757254424
239 120 3 0 248.21964946868906 271.6106249187711 266.4548979945056
240 120 8 0 253.13699728914276 280.3118468678155 266.12561543173126
241 121 3 0 91.22131187084204 407.9616498583776 724.7381852640403
242 121 8 0 86.80444114454765 414.0914062742928 718.1870525933681
243 122 3 0 655.1588812198816 652.0296046000113 189.01507915737943
244 122 8 0 658.6770357202466 656.6511746330108 197.15532972733374
245 123 3 0 120.76592111446152 54.62900679660487 353.7664510690279
246 123 8 0 118.29052517633968 61.81182404638851 360.26872384904414
247 124 3 0 44.93769617046244 405.8695082318225 248.32628048504876
248 124 8 0 43.24046806998155 406.3984936892442 258.1669913923346
249 125 3 0 359.786962920725 647.8527341583768 521.4699637188879
250 125 8 0 355.45529497477804 656.8333576243191 522.2348525794573
251 126 3 0 571.4524393339701 403.6392012007659 138.04712914909194
252 126 8 0 571.5914991038721 413.4476480105967 139.9900737080319
253 127 3 0 525.2512691283823 725.0741577309418 698.6237296484311
